,Id,Player,G,A,PTS,Season,Team_against,Team_for
0,251696,3 Aleš Martínek (O),0,0,0,2018/2019,Lhokamo Panthers Praha F,FBC Mobydick Praha
1,251696,5 Lucie Kisugite (U),0,1,1,2018/2019,Lhokamo Panthers Praha F,FBC Mobydick Praha
2,251696,6 Šimon Smrček (O),1,2,3,2018/2019,Lhokamo Panthers Praha F,FBC Mobydick Praha
3,251696,17 Martin Fojtík (U),4,0,4,2018/2019,Lhokamo Panthers Praha F,FBC Mobydick Praha
4,251696,22 Jaroslav Drahotínský (O),0,0,0,2018/2019,Lhokamo Panthers Praha F,FBC Mobydick Praha
5,251696,23 Martin Bosák (U),0,1,1,2018/2019,Lhokamo Panthers Praha F,FBC Mobydick Praha
6,251696,42 Jan Novák (O),0,0,0,2018/2019,Lhokamo Panthers Praha F,FBC Mobydick Praha
7,251696,81 Jakub Horyna (U),0,1,1,2018/2019,Lhokamo Panthers Praha F,FBC Mobydick Praha
8,251696,92 Jakub Vilim (U),0,0,0,2018/2019,Lhokamo Panthers Praha F,FBC Mobydick Praha
9,251696,99 Petr Zahradník (U),0,0,0,2018/2019,Lhokamo Panthers Praha F,FBC Mobydick Praha
0,255299,3 Aleš Martínek (O),0,1,1,2019/2020,SK Black Dragons,FBC Mobydick Praha
1,255299,6 Šimon Smrček (O),0,0,0,2019/2020,SK Black Dragons,FBC Mobydick Praha
2,255299,11 Petr Sukalovský (U),1,1,2,2019/2020,SK Black Dragons,FBC Mobydick Praha
3,255299,15 Jan Jiráň (O),0,0,0,2019/2020,SK Black Dragons,FBC Mobydick Praha
4,255299,22 Jaroslav Drahotínský (O),0,0,0,2019/2020,SK Black Dragons,FBC Mobydick Praha
5,255299,23 Martin Bosák (U),3,1,4,2019/2020,SK Black Dragons,FBC Mobydick Praha
6,255299,28 Libor Hrach (U),0,0,0,2019/2020,SK Black Dragons,FBC Mobydick Praha
7,255299,30 Tomáš Štumf (U),1,0,1,2019/2020,SK Black Dragons,FBC Mobydick Praha
8,255299,91 Rudolf Rubáš (U),0,0,0,2019/2020,SK Black Dragons,FBC Mobydick Praha
9,255299,92 Jakub Vilim (U),0,0,0,2019/2020,SK Black Dragons,FBC Mobydick Praha
10,255299,99 Petr Zahradník (U),0,1,1,2019/2020,SK Black Dragons,FBC Mobydick Praha
0,255295,3 Aleš Martínek (O),1,0,1,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha
1,255295,6 Šimon Smrček (O),0,1,1,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha
2,255295,11 Petr Sukalovský (U),0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha
3,255295,15 Jan Jiráň (O),1,0,1,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha
4,255295,22 Jaroslav Drahotínský (O),0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha
5,255295,23 Martin Bosák (U),1,0,1,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha
6,255295,28 Libor Hrach (U),0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha
7,255295,30 Tomáš Štumf (U),0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha
8,255295,91 Rudolf Rubáš (U),0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha
9,255295,92 Jakub Vilim (U),0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha
10,255295,99 Petr Zahradník (U),0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha
0,257498,3 Aleš Martínek (O),0,1,1,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha
1,257498,6 Matej Kolesár (O),0,0,0,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha
2,257498,11 Petr Sukalovský (U),1,0,1,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha
3,257498,22 Filip Gaberdén (O),0,0,0,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha
4,257498,23 Martin Bosák (U),0,2,2,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha
5,257498,28 Libor Hrach (U),1,0,1,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha
6,257498,30 Tomáš Štumf (U),1,1,2,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha
7,257498,91 Rudolf Rubáš (U),1,0,1,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha
8,257498,92 Jakub Vilim (U),0,0,0,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha
9,257498,99 Petr Zahradník (U),0,0,0,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha
0,257495,3 Aleš Martínek (O),1,0,1,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha
1,257495,6 Matej Kolesár (O),0,0,0,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha
2,257495,11 Petr Sukalovský (U),0,0,0,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha
3,257495,22 Filip Gaberdén (O),0,1,1,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha
4,257495,23 Martin Bosák (U),1,1,2,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha
5,257495,28 Libor Hrach (U),0,0,0,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha
6,257495,30 Tomáš Štumf (U),0,0,0,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha
7,257495,91 Rudolf Rubáš (U),1,2,3,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha
8,257495,92 Jakub Vilim (U),1,0,1,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha
9,257495,99 Petr Zahradník (U),0,0,0,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha
0,260191,3 Aleš Martínek (O),1,0,1,2019/2020,FBC Ressler boys,FBC Mobydick Praha
1,260191,11 Petr Sukalovský (U),3,0,3,2019/2020,FBC Ressler boys,FBC Mobydick Praha
2,260191,15 Jan Jiráň (O),0,0,0,2019/2020,FBC Ressler boys,FBC Mobydick Praha
3,260191,22 Jaroslav Drahotínský (O),0,0,0,2019/2020,FBC Ressler boys,FBC Mobydick Praha
4,260191,23 Martin Bosák (U),1,2,3,2019/2020,FBC Ressler boys,FBC Mobydick Praha
5,260191,30 Tomáš Štumf (U),0,0,0,2019/2020,FBC Ressler boys,FBC Mobydick Praha
6,260191,90 Matej Kolesár (O),0,0,0,2019/2020,FBC Ressler boys,FBC Mobydick Praha
7,260191,92 Jakub Vilim (U),0,0,0,2019/2020,FBC Ressler boys,FBC Mobydick Praha
8,260191,96 Rudolf Rubáš (U),0,1,1,2019/2020,FBC Ressler boys,FBC Mobydick Praha
9,260191,99 Petr Zahradník (U),0,1,1,2019/2020,FBC Ressler boys,FBC Mobydick Praha
0,260184,3 Aleš Martínek (O),0,0,0,2019/2020,Panthers Praha E,FBC Mobydick Praha
1,260184,11 Petr Sukalovský (U),3,0,3,2019/2020,Panthers Praha E,FBC Mobydick Praha
2,260184,15 Jan Jiráň (O),0,0,0,2019/2020,Panthers Praha E,FBC Mobydick Praha
3,260184,22 Jaroslav Drahotínský (O),0,0,0,2019/2020,Panthers Praha E,FBC Mobydick Praha
4,260184,23 Martin Bosák (U),2,2,4,2019/2020,Panthers Praha E,FBC Mobydick Praha
5,260184,30 Tomáš Štumf (U),0,0,0,2019/2020,Panthers Praha E,FBC Mobydick Praha
6,260184,90 Matej Kolesár (O),1,1,2,2019/2020,Panthers Praha E,FBC Mobydick Praha
7,260184,92 Jakub Vilim (U),0,0,0,2019/2020,Panthers Praha E,FBC Mobydick Praha
8,260184,96 Rudolf Rubáš (U),1,0,1,2019/2020,Panthers Praha E,FBC Mobydick Praha
9,260184,99 Petr Zahradník (U),0,2,2,2019/2020,Panthers Praha E,FBC Mobydick Praha
0,261992,3 Aleš Martínek (O),0,0,0,2019/2020,FBC Hamsters Vysočany,FBC Mobydick Praha
1,261992,11 Petr Sukalovský (U),2,0,2,2019/2020,FBC Hamsters Vysočany,FBC Mobydick Praha
2,261992,15 Jan Jiráň (O),0,0,0,2019/2020,FBC Hamsters Vysočany,FBC Mobydick Praha
3,261992,22 Jaroslav Drahotínský (O),0,0,0,2019/2020,FBC Hamsters Vysočany,FBC Mobydick Praha
4,261992,23 Martin Bosák (U),1,2,3,2019/2020,FBC Hamsters Vysočany,FBC Mobydick Praha
5,261992,30 Tomáš Štumf (U),0,0,0,2019/2020,FBC Hamsters Vysočany,FBC Mobydick Praha
6,261992,90 Matej Kolesár (O),0,0,0,2019/2020,FBC Hamsters Vysočany,FBC Mobydick Praha
7,261992,92 Jakub Vilim (U),0,0,0,2019/2020,FBC Hamsters Vysočany,FBC Mobydick Praha
8,261992,96 Rudolf Rubáš (U),0,0,0,2019/2020,FBC Hamsters Vysočany,FBC Mobydick Praha
9,261992,99 Petr Zahradník (U),0,1,1,2019/2020,FBC Hamsters Vysočany,FBC Mobydick Praha
0,266168,3 Aleš Martínek (O),1,0,1,2019/2020,Šneci z Pěšin,FBC Mobydick Praha
1,266168,6 Šimon Smrček (U),0,0,0,2019/2020,Šneci z Pěšin,FBC Mobydick Praha
2,266168,11 Petr Sukalovský (U),1,1,2,2019/2020,Šneci z Pěšin,FBC Mobydick Praha
3,266168,15 Jan Jiráň (O),0,1,1,2019/2020,Šneci z Pěšin,FBC Mobydick Praha
4,266168,22 Jaroslav Drahotínský (U),0,0,0,2019/2020,Šneci z Pěšin,FBC Mobydick Praha
5,266168,23 Martin Bosák (U),0,1,1,2019/2020,Šneci z Pěšin,FBC Mobydick Praha
6,266168,28 Libor Hrach (U),0,0,0,2019/2020,Šneci z Pěšin,FBC Mobydick Praha
7,266168,30 Tomáš Štumf (U),0,0,0,2019/2020,Šneci z Pěšin,FBC Mobydick Praha
8,266168,57 Filip Gaberdén (O),0,0,0,2019/2020,Šneci z Pěšin,FBC Mobydick Praha
9,266168,90 Matej Kolesár (O),0,0,0,2019/2020,Šneci z Pěšin,FBC Mobydick Praha
10,266168,92 Jakub Vilim (U),0,0,0,2019/2020,Šneci z Pěšin,FBC Mobydick Praha
11,266168,96 Rudolf Rubáš (U),1,0,1,2019/2020,Šneci z Pěšin,FBC Mobydick Praha
12,266168,99 Petr Zahradník (U),1,0,1,2019/2020,Šneci z Pěšin,FBC Mobydick Praha
0,266163,3 Aleš Martínek (O),1,0,1,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha
1,266163,6 Šimon Smrček (U),0,0,0,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha
2,266163,15 Jan Jiráň (O),0,0,0,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha
3,266163,22 Jaroslav Drahotínský (U),0,0,0,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha
4,266163,23 Martin Bosák (U),0,0,0,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha
5,266163,28 Libor Hrach (U),0,0,0,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha
6,266163,30 Tomáš Štumf (U),0,1,1,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha
7,266163,57 Filip Gaberdén (O),0,0,0,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha
8,266163,90 Matej Kolesár (O),0,0,0,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha
9,266163,92 Jakub Vilim (U),0,0,0,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha
10,266163,96 Rudolf Rubáš (U),0,0,0,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha
11,266163,99 Petr Zahradník (U),0,0,0,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha
0,271018,6 Šimon Smrček (O),0,1,1,2019/2020,SK Black Dragons,FBC Mobydick Praha
1,271018,15 Jan Jiráň (O),0,0,0,2019/2020,SK Black Dragons,FBC Mobydick Praha
2,271018,22 Jaroslav Drahotínský (O),0,0,0,2019/2020,SK Black Dragons,FBC Mobydick Praha
3,271018,23 Martin Bosák (U),1,0,1,2019/2020,SK Black Dragons,FBC Mobydick Praha
4,271018,28 Libor Hrach (U),0,0,0,2019/2020,SK Black Dragons,FBC Mobydick Praha
5,271018,30 Tomáš Štumf (U),1,0,1,2019/2020,SK Black Dragons,FBC Mobydick Praha
6,271018,90 Matej Kolesár (O),0,0,0,2019/2020,SK Black Dragons,FBC Mobydick Praha
7,271018,91 David Hochman (U),0,1,1,2019/2020,SK Black Dragons,FBC Mobydick Praha
8,271018,96 Rudolf Rubáš (U),1,0,1,2019/2020,SK Black Dragons,FBC Mobydick Praha
9,271018,99 Petr Zahradník (U),0,1,1,2019/2020,SK Black Dragons,FBC Mobydick Praha
0,271013,3 Aleš Martínek (O),0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha
1,271013,6 Šimon Smrček (O),0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha
2,271013,15 Jan Jiráň (O),0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha
3,271013,22 Jaroslav Drahotínský (O),1,0,1,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha
4,271013,23 Martin Bosák (U),0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha
5,271013,28 Libor Hrach (U),0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha
6,271013,30 Tomáš Štumf (U),0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha
7,271013,90 Matej Kolesár (O),0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha
8,271013,91 David Hochman (U),0,1,1,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha
9,271013,96 Rudolf Rubáš (U),0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha
10,271013,99 Petr Zahradník (U),0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha
0,278196,3 Aleš Martínek (O),0,0,0,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha
1,278196,6 Šimon Smrček (O),0,0,0,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha
2,278196,11 Petr Sukalovský (U),1,0,1,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha
3,278196,15 Jan Jiráň (O),0,1,1,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha
4,278196,22 Jaroslav Drahotínský (U),0,0,0,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha
5,278196,30 Tomáš Štumf (U),0,2,2,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha
6,278196,90 Matej Kolesár (O),0,0,0,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha
7,278196,91 David Hochman (U),1,0,1,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha
8,278196,92 Jakub Vilim (U),0,0,0,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha
9,278196,96 Rudolf Rubáš (U),1,0,1,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha
10,278196,99 Petr Zahradník (U),0,0,0,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha
0,278193,3 Aleš Martínek (O),0,0,0,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha
1,278193,6 Šimon Smrček (O),0,0,0,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha
2,278193,11 Petr Sukalovský (U),1,0,1,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha
3,278193,15 Jan Jiráň (O),0,0,0,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha
4,278193,22 Jaroslav Drahotínský (U),0,1,1,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha
5,278193,30 Tomáš Štumf (U),0,0,0,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha
6,278193,90 Matej Kolesár (O),0,1,1,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha
7,278193,91 David Hochman (U),1,0,1,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha
8,278193,92 Jakub Vilim (U),0,0,0,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha
9,278193,96 Rudolf Rubáš (U),1,0,1,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha
10,278193,99 Petr Zahradník (U),0,0,0,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha
0,284100,3 Aleš Martínek (O),0,0,0,2020/2021,AIK Steel Kladno B,FBC Mobydick Praha
1,284100,11 Petr Sukalovský (U),1,0,1,2020/2021,AIK Steel Kladno B,FBC Mobydick Praha
2,284100,12 Tomáš Štumf (U),0,0,0,2020/2021,AIK Steel Kladno B,FBC Mobydick Praha
3,284100,15 Jan Jiráň (O),0,1,1,2020/2021,AIK Steel Kladno B,FBC Mobydick Praha
4,284100,22 Jaroslav Drahotínský (O),0,0,0,2020/2021,AIK Steel Kladno B,FBC Mobydick Praha
5,284100,23 Martin Bosák (U),1,1,2,2020/2021,AIK Steel Kladno B,FBC Mobydick Praha
6,284100,28 Marek Pukl (O),0,0,0,2020/2021,AIK Steel Kladno B,FBC Mobydick Praha
7,284100,92 Jakub Vilim (U),0,0,0,2020/2021,AIK Steel Kladno B,FBC Mobydick Praha
8,284100,96 Rudolf Rubáš (U),0,0,0,2020/2021,AIK Steel Kladno B,FBC Mobydick Praha
9,284100,99 Petr Zahradník (U),0,0,0,2020/2021,AIK Steel Kladno B,FBC Mobydick Praha
0,284104,3 Aleš Martínek (O),0,0,0,2020/2021,Blue Horses Stochov B,FBC Mobydick Praha
1,284104,11 Petr Sukalovský (U),3,1,4,2020/2021,Blue Horses Stochov B,FBC Mobydick Praha
2,284104,12 Tomáš Štumf (U),0,0,0,2020/2021,Blue Horses Stochov B,FBC Mobydick Praha
3,284104,15 Jan Jiráň (O),0,0,0,2020/2021,Blue Horses Stochov B,FBC Mobydick Praha
4,284104,22 Jaroslav Drahotínský (O),0,0,0,2020/2021,Blue Horses Stochov B,FBC Mobydick Praha
5,284104,23 Martin Bosák (U),3,2,5,2020/2021,Blue Horses Stochov B,FBC Mobydick Praha
6,284104,28 Marek Pukl (O),0,2,2,2020/2021,Blue Horses Stochov B,FBC Mobydick Praha
7,284104,92 Petr Čermák (O),0,1,1,2020/2021,Blue Horses Stochov B,FBC Mobydick Praha
8,284104,96 Rudolf Rubáš (U),0,0,0,2020/2021,Blue Horses Stochov B,FBC Mobydick Praha
9,284104,99 Petr Zahradník (U),0,0,0,2020/2021,Blue Horses Stochov B,FBC Mobydick Praha
0,286056,3 Aleš Martínek (O),1,0,1,2020/2021,Fbk Buldoci Radotín B,FBC Mobydick Praha
1,286056,11 Petr Sukalovský (U),2,1,3,2020/2021,Fbk Buldoci Radotín B,FBC Mobydick Praha
2,286056,12 Tomáš Štumf (U),0,0,0,2020/2021,Fbk Buldoci Radotín B,FBC Mobydick Praha
3,286056,15 Jan Jiráň (O),0,0,0,2020/2021,Fbk Buldoci Radotín B,FBC Mobydick Praha
4,286056,22 Jaroslav Drahotínský (U),0,1,1,2020/2021,Fbk Buldoci Radotín B,FBC Mobydick Praha
5,286056,23 Martin Bosák (U),0,2,2,2020/2021,Fbk Buldoci Radotín B,FBC Mobydick Praha
6,286056,28 Andrej Lipan (O),1,1,2,2020/2021,Fbk Buldoci Radotín B,FBC Mobydick Praha
7,286056,30 Josef Kostelecký (O),1,0,1,2020/2021,Fbk Buldoci Radotín B,FBC Mobydick Praha
8,286056,92 Marek Pukl (U),0,0,0,2020/2021,Fbk Buldoci Radotín B,FBC Mobydick Praha
9,286056,96 Rudolf Rubáš (U),0,0,0,2020/2021,Fbk Buldoci Radotín B,FBC Mobydick Praha
10,286056,99 Petr Zahradník (U),0,0,0,2020/2021,Fbk Buldoci Radotín B,FBC Mobydick Praha
0,286054,3 Aleš Martínek (O),0,0,0,2020/2021,FBC DYNAMIS B,FBC Mobydick Praha
1,286054,11 Petr Sukalovský (U),1,0,1,2020/2021,FBC DYNAMIS B,FBC Mobydick Praha
2,286054,12 Tomáš Štumf (U),0,1,1,2020/2021,FBC DYNAMIS B,FBC Mobydick Praha
3,286054,15 Jan Jiráň (O),0,0,0,2020/2021,FBC DYNAMIS B,FBC Mobydick Praha
4,286054,22 Jaroslav Drahotínský (U),0,0,0,2020/2021,FBC DYNAMIS B,FBC Mobydick Praha
5,286054,23 Martin Bosák (U),1,0,1,2020/2021,FBC DYNAMIS B,FBC Mobydick Praha
6,286054,28 Marek Pukl (U),0,1,1,2020/2021,FBC DYNAMIS B,FBC Mobydick Praha
7,286054,30 Josef Kostelecký (O),0,0,0,2020/2021,FBC DYNAMIS B,FBC Mobydick Praha
8,286054,92 Andrej Lipan (O),0,0,0,2020/2021,FBC DYNAMIS B,FBC Mobydick Praha
9,286054,96 Rudolf Rubáš (U),0,0,0,2020/2021,FBC DYNAMIS B,FBC Mobydick Praha
10,286054,99 Petr Zahradník (U),0,0,0,2020/2021,FBC DYNAMIS B,FBC Mobydick Praha
