,Id,Team,Opponent,Goal_team,Goal_opponent,Outcome,Date_place,visitors,begin_end,round_soutez,casti_strely,referee,delegate,MOTM_Team,MOTM_Opponent,MOTM,Season
163,170890,FBC Ressler boys,FBC Penguins Praha,5,4,Win,neděle 18.12.2016; SH Radotín,počet diváků: 0,začátek 17:20; konec ,Utkání: 3XM82016/2017-B049; 5. kolo; PH+SČ soutěž mužů,"části: 2:2, 1:1, 2:1, střely na branku: 0:0","rozhodčí: Kozlík David, Dolejší Filip",delegát: ,"                   Player
10  86 Zdeněk Karásek (U)","                Player
6  97 Ondřej Zeman (U)","                   Player
10  86 Zdeněk Karásek (U)",2016/2017
164,173014,FBC Ressler boys,TJ Sokol Královské Vinohrady D,2,6,Lose,sobota 14.01.2017; TJ Radlice,počet diváků: 0,začátek 08:00; konec ,Utkání: 3XM82016/2017-B051; 6. kolo; PH+SČ soutěž mužů,"části: 0:2, 2:3, 0:1, střely na branku: 0:0","rozhodčí: Jícha Ondřej, Krupička Jan",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","                   Player
9  99 Oldřich Pilecký (U)","                   Player
9  99 Oldřich Pilecký (U)",2016/2017
165,173022,FBC Ressler boys,FbK Wildcats Praha B,7,5,Win,sobota 14.01.2017; TJ Radlice,počet diváků: 0,začátek 10:20; konec ,Utkání: 3XM82016/2017-B053; 6. kolo; PH+SČ soutěž mužů,"části: 2:1, 2:4, 1:2, střely na branku: 0:0","rozhodčí: Trejbal Patrik, Trnobranský Karel",delegát: ,"                 Player
1  10 Miloš Zapadlo (U)","                   Player
1  12 Vojtěch Svoboda (U)","                 Player
1  10 Miloš Zapadlo (U)",2016/2017
166,177660,FBC Ressler boys,Panthers Praha D,2,5,Lose,sobota 11.02.2017; SH ZŠ Černošice-Mokropsy,počet diváků: 0,začátek 14:20; konec ,Utkání: 3XM82016/2017-B066; 7. kolo; PH+SČ soutěž mužů,"části: 1:1, 2:0, 2:1, střely na branku: 0:0","rozhodčí: Trejbal Patrik, Trnobranský Karel",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","                Player
4  31 Tomáš Pauček (U)","                Player
4  31 Tomáš Pauček (U)",2016/2017
167,177076,FBC Ressler boys,Gladiátor Team Beroun,2,9,Lose,sobota 11.02.2017; SH ZŠ Černošice-Mokropsy,počet diváků: 0,začátek 17:50; konec ,Utkání: 3XM82016/2017-B069; 7. kolo; PH+SČ soutěž mužů,"části: 3:1, 4:0, 2:1, střely na branku: 0:0","rozhodčí: Římal Václav, Krupička Jan",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","               Player
4  14 Bořek Sláma (U)","               Player
4  14 Bořek Sláma (U)",2016/2017
168,178883,FBC Ressler boys,IBK Svatý hole Kladno B,0,4,Lose,sobota 25.02.2017; TJ Radlice,počet diváků: 0,začátek 08:00; konec ,Utkání: 3XM82016/2017-B071; 8. kolo; PH+SČ soutěž mužů,"části: 2:0, 0:0, 2:0, střely na branku: 0:0","rozhodčí: Fišer Daniel, Recht Lukáš",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","             Player
3  15 Jan Marek (U)","             Player
3  15 Jan Marek (U)",2016/2017
169,178896,FBC Ressler boys,SK Alien Nation Černošice,1,3,Lose,sobota 25.02.2017; TJ Radlice,počet diváků: 0,začátek 10:20; konec ,Utkání: 3XM82016/2017-B073; 8. kolo; PH+SČ soutěž mužů,"části: 1:0, 0:2, 0:1, střely na branku: 0:0","rozhodčí: Hertz David, Jícha Ondřej",delegát: Ilčišin Pavol; známka: 0,"                  Player
4  13 Marek Václavík (U)","                   Player
7  33 Antonín Krudenc (U)","                   Player
7  33 Antonín Krudenc (U)",2016/2017
170,181137,FBC Ressler boys,FBC Blue Horses Žehrovice B,6,1,Win,neděle 19.03.2017; Sport Eden Beroun,počet diváků: 0,začátek 16:10; konec ,Utkání: 3XM82016/2017-B088; 9. kolo; PH+SČ soutěž mužů,"části: 1:0, 3:0, 2:1, střely na branku: 0:0","rozhodčí: Pavlík Martin, Cimrman Tomáš",delegát: ,"                 Player
2  10 Miloš Zapadlo (U)","                 Player
6  93 Michal Čermák (U)","                 Player
2  10 Miloš Zapadlo (U)",2016/2017
171,181141,FBC Ressler boys,IBK Kubánský Klan C,1,1,Draw,neděle 19.03.2017; Sport Eden Beroun,počet diváků: 0,začátek 18:30; konec ,Utkání: 3XM82016/2017-B090; 9. kolo; PH+SČ soutěž mužů,"části: 0:0, 1:0, 0:1, střely na branku: 0:0","rozhodčí: Pavlík Martin, Cimrman Tomáš",delegát: ,"                 Player
5  14 Roman Žampach (U)","                Player
3  12 Jan Paulovič (U)","Empty DataFrame
Columns: [Player]
Index: []",2016/2017
172,184420,FBC Ressler boys,Gladiátor Team Beroun,5,7,Lose,neděle 09.04.2017; SH Stochov,počet diváků: 0,začátek 13:50; konec ,Utkání: 3XM82016/2017-B096; 10. kolo; PH+SČ soutěž mužů,"části: 2:3, 2:2, 1:2, střely na branku: 0:0","rozhodčí: Nejedlo Daniel, Pavlík Martin",delegát: ,"                 Player
4  22 Jakub Nováček (U)
6    88 Michal Rosí (U)","               Player
3  14 Bořek Sláma (U)","               Player
3  14 Bořek Sláma (U)",2016/2017
173,184422,FBC Ressler boys,FBC Slavia Praha B,4,1,Win,neděle 09.04.2017; SH Stochov,počet diváků: 0,začátek 16:10; konec ,Utkání: 3XM82016/2017-B098; 10. kolo; PH+SČ soutěž mužů,"části: 1:1, 0:0, 0:3, střely na branku: 0:0","rozhodčí: Nejedlo Daniel, Pavlík Martin",delegát: ,"                 Player
2  10 Miloš Zapadlo (U)","               Player
4  81 Karel Němec (U)","                 Player
2  10 Miloš Zapadlo (U)",2016/2017
174,188166,FBC Ressler boys,Game Over Praha,7,3,Win,neděle 17.09.2017; SH Zličín,počet diváků: 0,začátek 08:00; konec 09:06,Utkání: 3XM82017/2018-C001; 1. kolo; PH+SČ soutěž mužů,"části: 2:1, 0:3, 1:3, střely na branku: 0:0","rozhodčí: Provazník Tadeáš, Joska Tomáš",delegát: ,"                  Player
7  77 Ctibor Chmelař (U)
8     88 Michal Rosí (U)","                  Player
3  8 Lubomír Nebuška (U)","                  Player
3  8 Lubomír Nebuška (U)
7  77 Ctibor Chmelař (U)
8     88 Michal Rosí (U)",2017/2018
175,188172,FBC Ressler boys,FBC Blue Horses B,2,4,Lose,neděle 17.09.2017; SH Zličín,počet diváků: 0,začátek 11:30; konec ,Utkání: 3XM82017/2018-C004; 1. kolo; PH+SČ soutěž mužů,"části: 0:0, 1:3, 1:1, střely na branku: 0:0","rozhodčí: Kukla Jan, Šimek Tomáš",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","                 Player
2     14 Petr Hejda (U)
4  18 Jan Mikolášek (U)","                 Player
2     14 Petr Hejda (U)
4  18 Jan Mikolášek (U)",2017/2018
176,189796,FBC Ressler boys,AIK Steel Kladno,3,9,Lose,neděle 08.10.2017; Přetlaková SH Kladno,počet diváků: 4,začátek 08:00; konec 09:15,Utkání: 3XM82017/2018-C011; 2. kolo; PH+SČ soutěž mužů,"části: 1:4, 1:4, 1:1, střely na branku: 0:0","rozhodčí: Cimrman Tomáš, Šubrt Jan",delegát: ,"                  Player
6  77 Ctibor Chmelař (U)","              Player
6  71 Jakub Šíma (U)","              Player
6  71 Jakub Šíma (U)",2017/2018
177,189799,FBC Ressler boys,TJ Lokomotiva Rakovník,2,9,Lose,neděle 08.10.2017; Přetlaková SH Kladno,počet diváků: 0,začátek 11:35; konec 12:40,Utkání: 3XM82017/2018-C014; 2. kolo; PH+SČ soutěž mužů,"části: 1:1, 3:1, 5:0, střely na branku: 0:0","rozhodčí: Cimrman Tomáš, Šubrt Jan",delegát: ,"                 Player
2  11 Martin Elišák (U)","                Player
2  8 Jakub Koláček (U)","                Player
2  8 Jakub Koláček (U)",2017/2018
178,190317,FBC Ressler boys,FBC Vokovický Šavle,1,8,Lose,neděle 29.10.2017; SH Stochov,počet diváků: 0,začátek 14:50; konec ,Utkání: 3XM82017/2018-C026; 3. kolo; PH+SČ soutěž mužů,"části: 0:2, 0:2, 1:4, střely na branku: 0:0","rozhodčí: Cimrman Tomáš, Gross Jan",delegát: ,"                Player
11  88 Michal Rosí (U)","               Player
2  11 Josef Kurka (U)
5  14 Petr Šavrda (U)","               Player
2  11 Josef Kurka (U)
5  14 Petr Šavrda (U)",2017/2018
179,190321,FBC Ressler boys,SK DESPERADOS SNW B,4,5,Lose,neděle 29.10.2017; SH Stochov,počet diváků: 0,začátek 17:10; konec ,Utkání: 3XM82017/2018-C028; 3. kolo; PH+SČ soutěž mužů,"části: 1:2, 2:2, 2:0, střely na branku: 0:0","rozhodčí: Cimrman Tomáš, Gross Jan",delegát: ,"                  Player
9  77 Ctibor Chmelař (U)","                Player
2  11 Martin Tučný (U)","                Player
2  11 Martin Tučný (U)",2017/2018
180,196450,FBC Ressler boys,Game Over Praha,2,1,Win,sobota 18.11.2017; TJ Radlice,počet diváků: 0,začátek 09:20; konec 10:20,Utkání: 3XM82017/2018-C032; 4. kolo; PH+SČ soutěž mužů,"části: 0:0, 1:1, 1:0, střely na branku: 0:0","rozhodčí: Flek Václav, Bollardt Filip",delegát: ,"                  Player
7  21 Štěpán Trousil (U)","                  Player
5  14 Karel Gottwald (U)","                  Player
7  21 Štěpán Trousil (U)",2017/2018
181,196944,FBC Ressler boys,FBC JELENI UNHOŠŤ,3,5,Lose,sobota 18.11.2017; TJ Radlice,počet diváků: 22,začátek 11:37; konec ,Utkání: 3XM82017/2018-C034; 4. kolo; PH+SČ soutěž mužů,"části: 2:1, 2:0, 1:2, střely na branku: 0:0","rozhodčí: Flek Václav, Bollardt Filip",delegát: ,"                  Player
7  21 Štěpán Trousil (U)","                     Player
3        20 Ondřej Míka (U)
5  26 Jindřich Hanousek (U)
8      78 Lukáš Mendlík (U)","                  Player
7  21 Štěpán Trousil (U)",2017/2018
182,198727,FBC Ressler boys,FBC DYNAMIS VST B,1,3,Lose,neděle 10.12.2017; SH Stochov,počet diváků: 0,začátek 16:00; konec ,Utkání: 3XM82017/2018-C047; 5. kolo; PH+SČ soutěž mužů,"části: 1:0, 2:0, 0:1, střely na branku: 0:0","rozhodčí: Nejedlo Daniel, Dolejší Filip",delegát: ,"                  Player
8  77 Ctibor Chmelař (U)","                    Player
4  10 František Slovák (U)","                    Player
4  10 František Slovák (U)",2017/2018
183,198731,FBC Ressler boys,FBC Vokovický Šavle,4,0,Win,neděle 10.12.2017; SH Stochov,počet diváků: 0,začátek 18:20; konec ,Utkání: 3XM82017/2018-C049; 5. kolo; PH+SČ soutěž mužů,"části: 0:2, 0:2, 0:0, střely na branku: 0:0","rozhodčí: Nejedlo Daniel, Dolejší Filip",delegát: ,"                  Player
8  77 Ctibor Chmelař (U)","Empty DataFrame
Columns: [Player]
Index: []","                  Player
8  77 Ctibor Chmelař (U)",2017/2018
184,202148,FBC Ressler boys,FbK WILDCATS Praha B,0,2,Lose,neděle 14.01.2018; STODOLA Aréna Střešovice,počet diváků: 10,začátek 09:20; konec 10:20,Utkání: 3XM82017/2018-C052; 6. kolo; PH+SČ soutěž mužů,"části: 0:0, 0:0, 2:0, střely na branku: 0:0","rozhodčí: Recht Lukáš, Fišer Daniel",delegát: Drápalová Vendula,"Empty DataFrame
Columns: [Player]
Index: []","Empty DataFrame
Columns: [Player]
Index: []","Empty DataFrame
Columns: [Player]
Index: []",2017/2018
185,202161,FBC Ressler boys,SK DESPERADOS SNW B,7,2,Win,neděle 14.01.2018; STODOLA Aréna Střešovice,počet diváků: 10,začátek 11:30; konec 12:40,Utkání: 3XM82017/2018-C054; 6. kolo; PH+SČ soutěž mužů,"části: 0:0, 3:0, 4:2, střely na branku: 0:0","rozhodčí: Šubrt Jan, Pavlík Martin",delegát: ,"                  Player
7  77 Ctibor Chmelař (U)","                  Player
2  8 Vladimír Brůžek (U)","                  Player
7  77 Ctibor Chmelař (U)",2017/2018
186,207535,FBC Ressler boys,FKMP Praha,1,8,Lose,sobota 10.02.2018; SH Králův Dvůr,počet diváků: 0,začátek 08:00; konec 09:04,Utkání: 3XM82017/2018-C061; 7. kolo; PH+SČ soutěž mužů,"části: 0:2, 1:3, 0:3, střely na branku: 0:0","rozhodčí: Trejbal Patrik, Stránský Čeněk",delegát: ,"                 Player
5  22 Jakub Nováček (U)","                 Player
8  62 Martin Houdek (U)","                 Player
8  62 Martin Houdek (U)",2017/2018
187,207533,FBC Ressler boys,FBC Blue Horses B,2,4,Lose,sobota 10.02.2018; SH Králův Dvůr,počet diváků: 34,začátek 10:35; konec ,Utkání: 3XM82017/2018-C063; 7. kolo; PH+SČ soutěž mužů,"části: 1:1, 0:0, 3:1, střely na branku: 23:34","rozhodčí: Gross Jan, Krameš Jan",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","                  Player
7  27 Štěpán Janžura (U)","                  Player
7  27 Štěpán Janžura (U)",2017/2018
188,213224,FBC Ressler boys,FBC DYNAMIS VST B,2,4,Lose,neděle 25.03.2018; Přetlaková SH Kladno,počet diváků: 0,začátek 16:30; konec 17:30,Utkání: 3XM82017/2018-C088; 9. kolo; PH+SČ soutěž mužů,"části: 0:1, 2:2, 0:1, střely na branku: 0:0","rozhodčí: Dolejší Filip, Trejbal Patrik",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","               Player
0  5 Jakub Lacina (U)","               Player
0  5 Jakub Lacina (U)",2017/2018
189,213222,FBC Ressler boys,AIK Steel Kladno,0,7,Lose,neděle 25.03.2018; Přetlaková SH Kladno,počet diváků: 0,začátek 18:38; konec 19:41,Utkání: 3XM82017/2018-C090; 9. kolo; PH+SČ soutěž mužů,"části: 3:0, 2:0, 2:0, střely na branku: 0:0","rozhodčí: Joska Tomáš, Keprta Antonín",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","              Player
5  71 Jakub Šíma (U)","              Player
5  71 Jakub Šíma (U)",2017/2018
190,215894,FBC Ressler boys,FKMP Praha,2,1,Win,neděle 15.04.2018; SH Stochov,počet diváků: 3,začátek 17:28; konec 18:26,Utkání: 3XM82017/2018-C098; 10. kolo; PH+SČ soutěž mužů,"části: 0:0, 0:1, 1:1, střely na branku: 0:0","rozhodčí: Beneš Matěj, Jícha Ondřej",delegát: ,"                  Player
7  77 Ctibor Chmelař (U)","              Player
6  12 Jan Klozar (U)","                  Player
7  77 Ctibor Chmelař (U)",2017/2018
191,215892,FBC Ressler boys,FbK WILDCATS Praha B,2,1,Win,neděle 15.04.2018; SH Stochov,počet diváků: 4,začátek 19:35; konec 20:41,Utkání: 3XM82017/2018-C100; 10. kolo; PH+SČ soutěž mužů,"části: 1:1, 0:0, 1:0, střely na branku: 0:0","rozhodčí: Fišer Daniel, Recht Lukáš",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","                Player
7  26 Daniel Kvěch (U)","Empty DataFrame
Columns: [Player]
Index: []",2017/2018
192,217370,FBC Ressler boys,TJ Lokomotiva Rakovník,0,18,Lose,neděle 29.04.2018; SH Stochov,počet diváků: 1,začátek 13:50; konec 14:55,Utkání: 3XM82017/2018-C106; 21. kolo; PH+SČ soutěž mužů,"části: 0:4, 0:8, 0:6, střely na branku: 0:0","rozhodčí: Pochop Jiří, Cimrman Tomáš",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","                Player
5  16 Ondřej Fišer (U)","                Player
5  16 Ondřej Fišer (U)",2017/2018
193,217372,FBC Ressler boys,FBC JELENI UNHOŠŤ,2,9,Lose,neděle 29.04.2018; SH Stochov,počet diváků: 16,začátek 16:15; konec 17:15,Utkání: 3XM82017/2018-C108; 21. kolo; PH+SČ soutěž mužů,"části: 0:2, 1:2, 1:5, střely na branku: 0:0","rozhodčí: Nejedlo Daniel, Paul Vojtěch",delegát: ,"                  Player
7  77 Ctibor Chmelař (U)","                     Player
7  26 Jindřich Hanousek (U)","                     Player
7  26 Jindřich Hanousek (U)",2017/2018
194,222022,FBC Ressler boys,FBK Vosy Praha DDM P2 B,4,3,Win,neděle 23.09.2018; Unihoc Aréna Praha,počet diváků: 0,začátek 09:10; konec 10:21,Utkání: 3XM82018/2019-B002; 1. kolo; PHaSČ soutěž mužů,"části: 1:2, 0:1, 2:1, střely na branku: 0:0","rozhodčí: Horyna Jakub, Voldřich Adam",delegát: ,"                 Player
5  22 Jakub Nováček (U)","                 Player
8  42 Filip Kolařík (O)","                 Player
5  22 Jakub Nováček (U)",2018/2019
195,222084,FBC Ressler boys,J.B.M. Praha,5,5,Draw,neděle 23.09.2018; Unihoc Aréna Praha,počet diváků: 0,začátek 11:30; konec 12:44,Utkání: 3XM82018/2019-B004; 1. kolo; PHaSČ soutěž mužů,"části: 1:3, 3:2, 1:0, střely na branku: 0:0","rozhodčí: Horyna Jakub, Voldřich Adam",delegát: ,"                 Player
4  14 Roman Žampach (O)","                  Player
2  8 Michal Staníček (U)","                 Player
4  14 Roman Žampach (O)",2018/2019
196,225350,FBC Ressler boys,FBC JELENI UNHOŠŤ,4,4,Draw,neděle 14.10.2018; Sport Eden Beroun,počet diváků: 0,začátek 16:00; konec 16:57,Utkání: 3XM82018/2019-B017; 2. kolo; PHaSČ soutěž mužů,"části: 2:0, 0:1, 2:3, střely na branku: 0:0","rozhodčí: Baloun Lukáš, Trejbal Patrik",delegát: ,"               Player
7  88 Michal Rosí (U)","               Player
0  2 Albert Čihák (U)","               Player
7  88 Michal Rosí (U)",2018/2019
197,225349,FBC Ressler boys,FBC DYNAMIS B,5,1,Win,neděle 14.10.2018; Sport Eden Beroun,počet diváků: 0,začátek 18:20; konec 19:08,Utkání: 3XM82018/2019-B019; 2. kolo; PHaSČ soutěž mužů,"části: 1:0, 1:1, 3:0, střely na branku: 0:0","rozhodčí: Baloun Lukáš, Trejbal Patrik",delegát: ,"               Player
7  88 Michal Rosí (U)","               Player
7  33 David Wurst (U)","               Player
7  88 Michal Rosí (U)",2018/2019
198,229025,FBC Ressler boys,GLADIATOR TEAM BEROUN,3,2,Win,sobota 03.11.2018; Sport Eden Beroun,počet diváků: 7,začátek 09:00; konec 10:10,Utkání: 3XM82018/2019-B021; 3. kolo; PHaSČ soutěž mužů,"části: 1:1, 1:2, 0:0, střely na branku: 0:0","rozhodčí: Nejedlo Daniel, Stárek Vojtěch",delegát: ,"                  Player
8  77 Ctibor Chmelař (U)","               Player
2  14 Bořek Sláma (U)","                  Player
2     14 Bořek Sláma (U)
8  77 Ctibor Chmelař (U)",2018/2019
199,229022,FBC Ressler boys,FBC Uhříněves,4,3,Win,sobota 03.11.2018; Sport Eden Beroun,počet diváků: 10,začátek 12:50; konec 13:50,Utkání: 3XM82018/2019-B024; 3. kolo; PHaSČ soutěž mužů,"části: 1:0, 0:3, 3:0, střely na branku: 0:0","rozhodčí: Nejedlo Daniel, Stárek Vojtěch",delegát: ,"                Player
10  88 Michal Rosí (U)","                 Player
6  48 Petr Brabenec (U)","                Player
10  88 Michal Rosí (U)",2018/2019
200,229429,FBC Ressler boys,TJ Lokomotiva Rakovník B,3,1,Win,neděle 25.11.2018; SH ZŠ Kunratice,počet diváků: 0,začátek 13:50; konec 15:33,Utkání: 3XM82018/2019-B036; 4. kolo; PHaSČ soutěž mužů,"části: 1:0, 0:1, 2:0, střely na branku: 0:0","rozhodčí: Stárek Vojtěch, Chuděj Jan",delegát: ,"               Player
7  88 Michal Rosí (U)","              Player
5  33 Jiří Tuček (U)","               Player
7  88 Michal Rosí (U)",2018/2019
201,232669,FBC Ressler boys,T.B.C. LUCERN Králův Dvůr C,1,2,Lose,neděle 25.11.2018; SH ZŠ Kunratice,počet diváků: 0,začátek 16:10; konec 17:47,Utkání: 3XM82018/2019-B038; 4. kolo; PHaSČ soutěž mužů,"části: 1:1, 1:0, 0:0, střely na branku: 0:0","rozhodčí: Krupička Jan, Chuděj Jan",delegát: ,"                  Player
6  77 Ctibor Chmelař (U)","Empty DataFrame
Columns: [Player]
Index: []","Empty DataFrame
Columns: [Player]
Index: []",2018/2019
202,235066,FBC Ressler boys,GLADIATOR TEAM BEROUN,3,3,Draw,sobota 22.12.2018; TJ Radlice,počet diváků: 13,začátek 14:50; konec 16:27,Utkání: 3XM82018/2019-B046; 5. kolo; PHaSČ soutěž mužů,"části: 1:1, 0:0, 2:2, střely na branku: 0:0","rozhodčí: Flek Václav, Bollardt Filip",delegát: ,"                  Player
7  77 Ctibor Chmelař (U)","                 Player
2  16 Radim Onderka (U)","                 Player
2  16 Radim Onderka (U)",2018/2019
203,235062,FBC Ressler boys,Šneci z Pěšin,4,7,Lose,sobota 22.12.2018; TJ Radlice,počet diváků: 0,začátek 17:37; konec 18:44,Utkání: 3XM82018/2019-B048; 5. kolo; PHaSČ soutěž mužů,"části: 2:1, 2:1, 3:2, střely na branku: 0:0","rozhodčí: Bollardt Filip, Hrubý Dominik",delegát: ,"                 Player
4  14 Roman Žampach (O)","                  Player
4  30 Lukáš Trampota (U)","                  Player
4  30 Lukáš Trampota (U)",2018/2019
204,237796,FBC Ressler boys,J.B.M. Praha,8,4,Win,sobota 19.01.2019; SH Hořovice,počet diváků: 0,začátek 09:10; konec 10:13,Utkání: 3XM82018/2019-B052; 6. kolo; PHaSČ soutěž mužů,"části: 1:3, 2:4, 1:1, střely na branku: 0:0","rozhodčí: Dolejší Filip, Chuděj Jan",delegát: ,"             Player
7  94 Jan Hanuš (U)","             Player
4  17 Jan Rotta (U)","             Player
7  94 Jan Hanuš (U)",2018/2019
205,237794,FBC Ressler boys,FBC JELENI UNHOŠŤ,4,6,Lose,sobota 19.01.2019; SH Hořovice,počet diváků: 10,začátek 11:30; konec 12:36,Utkání: 3XM82018/2019-B054; 6. kolo; PHaSČ soutěž mužů,"části: 1:1, 1:2, 2:3, střely na branku: 0:0","rozhodčí: Dolejší Filip, Chuděj Jan",delegát: ,"             Player
7  94 Jan Hanuš (U)","                  Player
5     20 Ondřej Míka (U)
11  85 Rudolf Neliba (U)","             Player
7  94 Jan Hanuš (U)",2018/2019
206,241681,FBC Ressler boys,FBC Penguins Praha,5,6,Lose,neděle 10.02.2019; SH Králův Dvůr,počet diváků: 1,začátek 16:00; konec 17:18,Utkání: 3XM82018/2019-B067; 7. kolo; PHaSČ soutěž mužů,"části: 2:2, 0:1, 4:2, střely na branku: 0:0","rozhodčí: Vostrá Jana, Stuš Pavel",delegát: ,"                  Player
7  77 Ctibor Chmelař (U)","                Player
0  9 Jakub Klement (U)
1    11 Filip Terč (U)
7  73 Kryštof Hoch (U)
8  97 Ondřej Zeman (U)","                  Player
7  77 Ctibor Chmelař (U)",2018/2019
207,241679,FBC Ressler boys,TJ Lokomotiva Rakovník B,3,1,Win,neděle 10.02.2019; SH Králův Dvůr,počet diváků: 4,začátek 19:30; konec 20:35,Utkání: 3XM82018/2019-B070; 7. kolo; PHaSČ soutěž mužů,"části: 0:1, 0:0, 1:2, střely na branku: 0:0","rozhodčí: Tomeš Miroslav, Hencl Karel",delegát: ,"             Player
9  94 Jan Hanuš (U)","              Player
4  28 Tomáš Erba (U)","             Player
9  94 Jan Hanuš (U)",2018/2019
208,244656,FBC Ressler boys,FBC Uhříněves,3,4,Lose,sobota 02.03.2019; SH Stochov,počet diváků: 0,začátek 09:00; konec 10:04,Utkání: 3XM82018/2019-B071; 8. kolo; PHaSČ soutěž mužů,"části: 1:0, 1:2, 2:1, střely na branku: 0:0","rozhodčí: Tůma Jan, Trejbal Patrik",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","                 Player
4  48 Petr Brabenec (U)","                 Player
4  48 Petr Brabenec (U)",2018/2019
209,244654,FBC Ressler boys,T.B.C. LUCERN Králův Dvůr C,7,5,Win,sobota 02.03.2019; SH Stochov,počet diváků: 0,začátek 11:30; konec 12:35,Utkání: 3XM82018/2019-B073; 8. kolo; PHaSČ soutěž mužů,"části: 3:1, 3:2, 1:2, střely na branku: 0:0","rozhodčí: Tůma Jan, Trejbal Patrik",delegát: ,"            Player
2  9 Jan Hanuš (U)","               Player
8  81 Karel Němec (U)","            Player
2  9 Jan Hanuš (U)",2018/2019
210,247475,FBC Ressler boys,FBK Vosy Praha DDM P2 B,4,4,Draw,neděle 24.03.2019; SH Děkanka,počet diváků: 0,začátek 08:00; konec 09:03,Utkání: 3XM82018/2019-B081; 9. kolo; PHaSČ soutěž mužů,"části: 3:1, 1:1, 0:2, střely na branku: 0:0","rozhodčí: Dolejší Filip, Jícha Ondřej",delegát: ,"            Player
1  9 Jan Hanuš (U)","                 Player
9  66 Martin Hruška (U)","            Player
1  9 Jan Hanuš (U)",2018/2019
211,247472,FBC Ressler boys,Šneci z Pěšin,6,3,Win,neděle 24.03.2019; SH Děkanka,počet diváků: 0,začátek 11:40; konec 12:52,Utkání: 3XM82018/2019-B084; 9. kolo; PHaSČ soutěž mužů,"části: 4:0, 0:2, 2:1, střely na branku: 0:0","rozhodčí: Flek Václav, Bollardt Filip",delegát: ,"                  Player
9  94 Štefan Záležák (U)","                  Player
4  27 David Suchánek (U)","                  Player
9  94 Štefan Záležák (U)",2018/2019
212,233120,FBC Ressler boys,FBC Penguins Praha,4,1,Win,sobota 13.04.2019; SH TJ Kobylisy,počet diváků: 0,začátek 09:00; konec 10:04,Utkání: 3XM82018/2019-B091; 10. kolo; PHaSČ soutěž mužů,"části: 0:0, 2:1, 2:0, střely na branku: 0:0","rozhodčí: Šubrt Jan, Štěpánek Jakub",delegát: ,"                  Player
7  94 Štefan Záležák (U)","                 Player
10  97 Ondřej Zeman (U)","                  Player
7  94 Štefan Záležák (U)",2018/2019
213,250976,FBC Ressler boys,FBC DYNAMIS B,3,3,Draw,sobota 13.04.2019; SH TJ Kobylisy,počet diváků: 2,začátek 11:20; konec 12:17,Utkání: 3XM82018/2019-B093; 10. kolo; PHaSČ soutěž mužů,"části: 1:1, 1:1, 1:1, střely na branku: 0:0","rozhodčí: Šubrt Jan, Štěpánek Jakub",delegát: ,"                  Player
5  77 Ctibor Chmelař (U)","                 Player
1  6 David Martynek (U)","                 Player
1  6 David Martynek (U)",2018/2019
214,255307,FBC Ressler boys,Šneci z Pěšin,8,6,Win,neděle 15.09.2019; SH Králův Dvůr,počet diváků: 15,začátek 10:20; konec 11:35,Utkání: 3XM82019/2020-B003; 1. kolo; PH a SČ soutěž mužů,"části: 2:1, 1:1, 3:6, střely na branku: 0:0","rozhodčí: Trejbal Patrik, Baloun Lukáš",delegát: ,"                  Player
5  77 Ctibor Chmelař (U)","               Player
5  53 Jakub Zuman (U)","               Player
5  53 Jakub Zuman (U)",2019/2020
215,257489,FBC Ressler boys,SK Black Dragons,3,6,Lose,neděle 29.09.2019; SH Králův Dvůr,počet diváků: 15,začátek 12:40; konec 13:45,Utkání: 3XM82019/2020-B014; 2. kolo; PH a SČ soutěž mužů,"části: 1:2, 1:1, 4:0, střely na branku: 0:0","rozhodčí: Tomeš Miroslav, Oberta Filip",delegát: ,"                 Player
1  9 Štěpán Trousil (U)
5    88 Michal Rosí (U)","                Player
8  84 Daniel Kubát (U)","                Player
8  84 Daniel Kubát (U)",2019/2020
216,257484,FBC Ressler boys,AIK Steel Kladno B,4,5,Lose,neděle 29.09.2019; SH Králův Dvůr,počet diváků: 0,začátek 16:18; konec 17:18,Utkání: 3XM82019/2020-B017; 2. kolo; PH a SČ soutěž mužů,"části: 4:2, 0:2, 0:1, střely na branku: 0:0","rozhodčí: Tomeš Miroslav, Oberta Filip",delegát: ,"                 Player
2  9 Štěpán Trousil (U)","                   Player
0  15 David Schneider (U)","                 Player
2  9 Štěpán Trousil (U)",2019/2020
